Match ID,Date,City,Venue,Teams,Winner,Result Type,Result Margin,Overs,Toss Winner,Toss Decision,Player of Match,Umpires,Match Referee,Match Type,Gender
1142913,2018-07-01,Null,Harare Sports Club,"Pakistan, Zimbabwe",Pakistan,normal,74 runs,20,Zimbabwe,field,Asif Ali,"RB Tiffin, TJ Matibiri",JJ Crowe,T20,male
1142914,2018-07-02,Null,Harare Sports Club,"Pakistan, Australia",Australia,normal,9 wickets,20,Australia,field,B Stanlake,"RB Tiffin, TJ Matibiri",JJ Crowe,T20,male
1142915,2018-07-03,Null,Harare Sports Club,"Australia, Zimbabwe",Australia,normal,100 runs,20,Zimbabwe,field,AJ Finch,"TJ Matibiri, L Rusere",JJ Crowe,T20,male
1142916,2018-07-04,Null,Harare Sports Club,"Zimbabwe, Pakistan",Pakistan,normal,7 wickets,20,Pakistan,field,SF Mire,"I Chabi, L Rusere",JJ Crowe,T20,male
1142917,2018-07-05,Null,Harare Sports Club,"Pakistan, Australia",Pakistan,normal,45 runs,20,Australia,field,Fakhar Zaman,"RB Tiffin, L Rusere",JJ Crowe,T20,male
1142918,2018-07-06,Null,Harare Sports Club,"Zimbabwe, Australia",Australia,normal,5 wickets,20,Zimbabwe,bat,AJ Tye,"RB Tiffin, TJ Matibiri",JJ Crowe,T20,male
1142919,2018-07-08,Null,Harare Sports Club,"Australia, Pakistan",Pakistan,normal,6 wickets,20,Australia,bat,Fakhar Zaman,"RB Tiffin, L Rusere",JJ Crowe,T20,male
1144149,2018-10-09,East London,Buffalo Park,"South Africa, Zimbabwe",South Africa,normal,34 runs,20,South Africa,bat,Imran Tahir,"AT Holdstock, S George",JJ Crowe,T20,male
1144150,2018-10-12,Potchefstroom,Senwes Park,"Zimbabwe, South Africa",South Africa,normal,6 wickets,20,Zimbabwe,bat,D Paterson,"A Paleker, S George",JJ Crowe,T20,male
1144161,2019-02-01,Cape Town,Newlands,"South Africa, Pakistan",South Africa,normal,6 runs,20,Pakistan,field,DA Miller,"BP Jele, AT Holdstock",RS Madugalle,T20,male
1144162,2019-02-03,Johannesburg,The Wanderers Stadium,"South Africa, Pakistan",South Africa,normal,7 runs,20,Pakistan,field,DA Miller,"A Paleker, AT Holdstock",RS Madugalle,T20,male
1144163,2019-02-06,Centurion,SuperSport Park,"South Africa, Pakistan",Pakistan,normal,27 runs,20,South Africa,field,Shadab Khan,"BP Jele, AT Holdstock",RS Madugalle,T20,male
1144172,2019-03-19,Cape Town,Newlands,"South Africa, Sri Lanka",Null,tie,Null,20,South Africa,field,DA Miller,"BP Jele, AT Holdstock",AJ Pycroft,T20,male
1144173,2019-03-22,Centurion,SuperSport Park,"South Africa, Sri Lanka",South Africa,normal,16 runs,20,Sri Lanka,field,HE van der Dussen,"BP Jele, S George",AJ Pycroft,T20,male
1144174,2019-03-24,Johannesburg,The Wanderers Stadium,"South Africa, Sri Lanka",South Africa,normal,45 runs,20,Sri Lanka,field,D Pretorius,"A Paleker, AT Holdstock",AJ Pycroft,T20,male
1144441,2018-05-19,Bloemfontein,Mangaung Oval,"South Africa, Bangladesh",South Africa,normal,32 runs,20,Bangladesh,field,D van Niekerk,"BP Jele, S George",S Wadvalla,T20,female
1144442,2018-05-20,Bloemfontein,Mangaung Oval,"South Africa, Bangladesh",South Africa,normal,23 runs,20,Bangladesh,field,A Khaka,"AT Holdstock, S George",S Wadvalla,T20,female
1144978,2018-09-29,Sydney,North Sydney Oval,"New Zealand, Australia",Australia,normal,6 wickets,20,Australia,field,RL Haynes,"SJ Nogajski, PJ Gillespie",SR Bernard,T20,female
1144979,2018-10-01,Brisbane,Allan Border Field,"New Zealand, Australia",Australia,normal,6 wickets,20,Australia,field,ML Schutt,"PJ Gillespie, SAJ Craig",SR Bernard,T20,female
1144980,2018-10-05,Canberra,Manuka Oval,"New Zealand, Australia",Australia,normal,9 wickets,20,Australia,field,EA Perry,"SAJ Craig, SJ Nogajski",SR Bernard,T20,female
1144989,2018-11-17,Null,Carrara Oval,"South Africa, Australia",South Africa,normal,21 runs,20,Australia,field,T Shamsi,"P Wilson, GA Abood",JJ Crowe,T20,male
1144990,2018-11-21,Brisbane,"Brisbane Cricket Ground, Woolloongabba","Australia, India",Australia,normal,4 runs,20,India,field,A Zampa,"P Wilson, SD Fry",JJ Crowe,T20,male
1144991,2018-11-23,Melbourne,Melbourne Cricket Ground,"Australia, India",Null,no result,Null,20,India,field,Null,"GA Abood, SD Fry",JJ Crowe,T20,male
1144992,2018-11-25,Sydney,Sydney Cricket Ground,"Australia, India",India,normal,6 wickets,20,Australia,bat,KH Pandya,"P Wilson, GA Abood",JJ Crowe,T20,male
1145890,2018-06-06,Dublin,YMCA Cricket Club,"Ireland, New Zealand",New Zealand,normal,10 wickets,20,Ireland,bat,Null,"AA Baig, AJ Neill",K Gallagher,T20,female
1145894,2018-06-28,Dublin,YMCA Cricket Club,"Ireland, Bangladesh",Bangladesh,normal,4 wickets,20,Bangladesh,field,Null,"R Black, AJ Neill",K Gallagher,T20,female
1145895,2018-06-29,Dublin,"The Village, Malahide, Dublin","Ireland, Bangladesh",Bangladesh,normal,4 wickets,20,Ireland,bat,Null,"AA Baig, PA Reynolds",K Gallagher,T20,female
1145896,2018-07-01,Dublin,"Pembroke Cricket Club, Sandymount","Bangladesh, Ireland",Ireland,normal,6 wickets,20,Ireland,field,Null,"AA Baig, PA Reynolds",K Gallagher,T20,female
1146723,2018-07-31,St Kitts,"Warner Park, Basseterre","Bangladesh, West Indies",West Indies,normal,7 wickets,20,West Indies,field,AD Russell,"JS Wilson, GO Brathwaite",BC Broad,T20,male
1146724,2018-08-04,Lauderhill,Central Broward Regional Park Stadium Turf Ground,"Bangladesh, West Indies",Bangladesh,normal,12 runs,20,West Indies,field,Tamim Iqbal,"LS Reifer, JS Wilson",BC Broad,T20,male
1146725,2018-08-05,Lauderhill,Central Broward Regional Park Stadium Turf Ground,"Bangladesh, West Indies",Bangladesh,normal,19 runs,20,Bangladesh,bat,Liton Das,"N Duguid, GO Brathwaite",BC Broad,T20,male
1147717,2018-07-07,Utrecht,Sportpark Maarschalkerweerd,"Thailand, Ireland",Ireland,normal,7 wickets,20,Ireland,field,CMA Shillington,"JM Williams, S Redfern",DT Jukes,T20,female
1147718,2018-07-07,Amstelveen,VRA Ground,"Uganda, Scotland",Scotland,normal,9 wickets,20,Scotland,field,RV Scholes,"CA Polosak, R Black",DT Jukes,T20,female
1147719,2018-07-07,Utrecht,Sportpark Maarschalkerweerd,"Netherlands, United Arab Emirates",United Arab Emirates,normal,6 wickets,20,Netherlands,bat,Nisha Ali,"Ahmed Shah Pakteen, JM Williams",DT Jukes,T20,female
1147720,2018-07-07,Amstelveen,VRA Ground,"Papua New Guinea, Bangladesh",Bangladesh,normal,8 wickets,20,Bangladesh,field,Shamima Sultana,"CA Polosak, WPM van Liemt",DT Jukes,T20,female
1147722,2018-07-08,Amstelveen,VRA Ground,"Scotland, Ireland",Ireland,normal,9 wickets,20,Ireland,field,CMA Shillington,"S Redfern, WPM van Liemt",DT Jukes,T20,female
1147723,2018-07-08,Utrecht,Sportpark Maarschalkerweerd,"Netherlands, Bangladesh",Bangladesh,normal,7 wickets,20,Bangladesh,field,Fahima Khatun,"CA Polosak, R Black",DT Jukes,T20,female
1147724,2018-07-08,Amstelveen,VRA Ground,"United Arab Emirates, Papua New Guinea",Papua New Guinea,normal,2 wickets,20,United Arab Emirates,bat,B Tau,"JM Williams, S Redfern",DT Jukes,T20,female
1147725,2018-07-10,Utrecht,Sportpark Maarschalkerweerd,"Scotland, Thailand",Scotland,normal,27 runs,20,Scotland,bat,KE Bryce,"CA Polosak, WPM van Liemt",DT Jukes,T20,female
1147726,2018-07-10,Amstelveen,VRA Ground,"Uganda, Ireland",Ireland,normal,8 wickets,20,Ireland,field,CJ Metcalfe,"Ahmed Shah Pakteen, JM Williams",DT Jukes,T20,female
1147727,2018-07-10,Utrecht,Sportpark Maarschalkerweerd,"United Arab Emirates, Bangladesh",Bangladesh,normal,8 wickets,20,Bangladesh,field,Fahima Khatun,"R Black, WPM van Liemt",DT Jukes,T20,female
1147728,2018-07-10,Amstelveen,VRA Ground,"Papua New Guinea, Netherlands",Papua New Guinea,normal,44 runs,20,Netherlands,field,M Tom,"Ahmed Shah Pakteen, S Redfern",DT Jukes,T20,female
1147729,2018-07-12,Amstelveen,VRA Ground,"Ireland, Papua New Guinea",Ireland,normal,27 runs,20,Papua New Guinea,field,LK O'Reilly,"CA Polosak, JM Williams",DT Jukes,T20,female
1147730,2018-07-12,Utrecht,Sportpark Maarschalkerweerd,"Netherlands, Uganda",Uganda,normal,6 wickets,20,Netherlands,bat,G Candiru,"Ahmed Shah Pakteen, R Black",DT Jukes,T20,female
1147731,2018-07-12,Amstelveen,VRA Ground,"Bangladesh, Scotland",Bangladesh,normal,49 runs,20,Scotland,field,Rumana Ahmed,"CA Polosak, S Redfern",DT Jukes,T20,female
1147732,2018-07-12,Utrecht,Sportpark Maarschalkerweerd,"United Arab Emirates, Thailand",Thailand,normal,7 wickets,20,United Arab Emirates,bat,C Sutthiruang,"R Black, WPM van Liemt",DT Jukes,T20,female
1147733,2018-07-14,Amstelveen,VRA Ground,"Netherlands, United Arab Emirates",Null,tie,Null,20,United Arab Emirates,field,SL Kalis,"Ahmed Shah Pakteen, R Black",DT Jukes,T20,female
1147734,2018-07-14,Utrecht,Sportpark Maarschalkerweerd,"Papua New Guinea, Scotland",Scotland,normal,10 wickets,20,Scotland,field,KE Bryce,"CA Polosak, JM Williams",DT Jukes,T20,female
1147735,2018-07-14,Amstelveen,VRA Ground,"Thailand, Uganda",Thailand,normal,34 runs,20,Uganda,field,N Boochatham,"R Black, WPM van Liemt",DT Jukes,T20,female
1147736,2018-07-14,Utrecht,Sportpark Maarschalkerweerd,"Bangladesh, Ireland",Bangladesh,normal,25 runs,20,Ireland,field,Panna Ghosh,"CA Polosak, S Redfern",DT Jukes,T20,female
1148048,2018-06-03,Kuala Lumpur,Kinrara Academy Oval,"India, Malaysia",India,normal,142 runs,20,India,bat,M Raj,"BB Pradhan, Sarika Prasad",WC Labrooy,T20,female
1148050,2018-06-03,Kuala Lumpur,Kinrara Academy Oval,"Thailand, Pakistan",Pakistan,normal,8 wickets,20,Thailand,bat,Null,"B Ramani, V Kalidas",Akhtar Ahmad,T20,female
1148051,2018-06-04,Kuala Lumpur,Kinrara Academy Oval,"Pakistan, Bangladesh",Bangladesh,normal,7 wickets,20,Bangladesh,field,Fahima Khatun,"REJ Martinesz, V Kalidas",M Nayyar,T20,female
1148052,2018-06-04,Kuala Lumpur,Royal Selangor Club,"India, Thailand",India,normal,66 runs,20,Thailand,field,H Kaur,"B Ramani, N Sivan",Mohammed Anees,T20,female
1148053,2018-06-04,Kuala Lumpur,Royal Selangor Club,"Sri Lanka, Malaysia",Sri Lanka,normal,90 runs,20,Malaysia,field,NND de Silva,"Masudur Rahman, Sarika Prasad",Akhtar Ahmad,T20,female
1148054,2018-06-06,Kuala Lumpur,Kinrara Academy Oval,"Pakistan, Sri Lanka",Pakistan,normal,23 runs,20,Sri Lanka,field,Nida Dar,"Masudur Rahman, Nitin Menon",Akhtar Ahmad,T20,female
1148055,2018-06-06,Kuala Lumpur,Royal Selangor Club,"Malaysia, Thailand",Thailand,normal,9 wickets,20,Malaysia,bat,W Liengprasert,"REJ Martinesz, BB Pradhan",WC Labrooy,T20,female
1148056,2018-06-06,Kuala Lumpur,Kinrara Academy Oval,"India, Bangladesh",Bangladesh,normal,7 wickets,20,India,bat,Rumana Ahmed,"Shozab Raza, B Ramani",Mohammed Anees,T20,female
1148057,2018-06-07,Kuala Lumpur,Kinrara Academy Oval,"Thailand, Bangladesh",Bangladesh,normal,9 wickets,20,Bangladesh,field,Salma Khatun,"N Sivan, V Kalidas",WC Labrooy,T20,female
1148058,2018-06-07,Kuala Lumpur,Royal Selangor Club,"Pakistan, Malaysia",Pakistan,normal,147 runs,20,Malaysia,field,Nida Dar,"Nitin Menon, Sarika Prasad",M Nayyar,T20,female
1148059,2018-06-07,Kuala Lumpur,Royal Selangor Club,"Sri Lanka, India",India,normal,7 wickets,20,Sri Lanka,bat,AA Patil,"Shozab Raza, Masudur Rahman",Mohammed Anees,T20,female
1148060,2018-06-09,Kuala Lumpur,Kinrara Academy Oval,"Pakistan, India",India,normal,7 wickets,20,Pakistan,bat,E Bisht,"REJ Martinesz, Masudur Rahman",Akhtar Ahmad,T20,female
1148061,2018-06-09,Kuala Lumpur,Royal Selangor Club,"Sri Lanka, Thailand",Thailand,normal,4 wickets,20,Thailand,field,W Liengprasert,"N Sivan, V Kalidas",Mohammed Anees,T20,female
1148062,2018-06-09,Kuala Lumpur,Kinrara Academy Oval,"Bangladesh, Malaysia",Bangladesh,normal,70 runs,20,Bangladesh,bat,Shamima Sultana,"Shozab Raza, BB Pradhan",M Nayyar,T20,female
1148063,2018-06-10,Kuala Lumpur,Kinrara Academy Oval,"India, Bangladesh",Bangladesh,normal,3 wickets,20,Bangladesh,field,Rumana Ahmed,"REJ Martinesz, Shozab Raza",WC Labrooy,T20,female
1150533,2018-11-09,Guyana,Providence Stadium,"India, New Zealand",India,normal,34 runs,20,India,bat,H Kaur,"CA Polosak, GO Brathwaite",RB Richardson,T20,female
1150534,2018-11-09,Guyana,Providence Stadium,"Australia, Pakistan",Australia,normal,52 runs,20,Australia,bat,AJ Healy,"JM Williams, S George",RB Richardson,T20,female
1150535,2018-11-09,Guyana,Providence Stadium,"West Indies, Bangladesh",West Indies,normal,60 runs,20,Bangladesh,field,DJS Dottin,"S Redfern, L Rusere",RB Richardson,T20,female
1150537,2018-11-11,Guyana,Providence Stadium,"Pakistan, India",India,normal,7 wickets,20,India,field,M Raj,"S Redfern, GO Brathwaite",RB Richardson,T20,female
1150538,2018-11-11,Guyana,Providence Stadium,"Ireland, Australia",Australia,normal,9 wickets,20,Ireland,bat,AJ Healy,"L Rusere, WR Knights",RB Richardson,T20,female
1150539,2018-11-12,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet","Bangladesh, England",England,normal,7 wickets,20,England,field,KL Gordon,"JM Williams, SJ Nogajski",GF Labrooy,T20,female
1150540,2018-11-12,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet","Sri Lanka, South Africa",South Africa,normal,7 wickets,20,South Africa,field,S Ismail,"Sharfuddoula, NN Menon",GF Labrooy,T20,female
1150541,2018-11-13,Guyana,Providence Stadium,"Pakistan, Ireland",Pakistan,normal,38 runs,20,Pakistan,bat,Javeria Khan,"CA Polosak, GO Brathwaite",RB Richardson,T20,female
1150542,2018-11-13,Guyana,Providence Stadium,"Australia, New Zealand",Australia,normal,33 runs,20,Australia,bat,AJ Healy,"L Rusere, S George",RB Richardson,T20,female
1150543,2018-11-14,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet","Sri Lanka, Bangladesh",Sri Lanka,normal,25 runs,20,Bangladesh,field,HASD Siriwardene,"JM Williams, Nitin Menon",GF Labrooy,T20,female
1150544,2018-11-14,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet","West Indies, South Africa",West Indies,normal,31 runs,20,South Africa,field,SR Taylor,"Sharfuddoula, Ahsan Raza",GF Labrooy,T20,female
1150545,2018-11-15,Guyana,Providence Stadium,"India, Ireland",India,normal,52 runs,20,Ireland,field,M Raj,"L Rusere, WR Knights",RB Richardson,T20,female
1150546,2018-11-15,Guyana,Providence Stadium,"New Zealand, Pakistan",New Zealand,normal,54 runs,20,Pakistan,field,JM Watkin,"CA Polosak, S George",RB Richardson,T20,female
1150547,2018-11-16,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet","South Africa, England",England,normal,7 wickets,20,South Africa,bat,NR Sciver,"Ahsan Raza, Kim Cotton",GF Labrooy,T20,female
1150548,2018-11-16,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet","West Indies, Sri Lanka",West Indies,normal,83 runs,20,West Indies,bat,HK Matthews,"Sharfuddoula, SJ Nogajski",GF Labrooy,T20,female
1150549,2018-11-17,Guyana,Providence Stadium,"India, Australia",India,normal,48 runs,20,India,bat,S Mandhana,"GO Brathwaite, WR Knights",RB Richardson,T20,female
1150550,2018-11-17,Guyana,Providence Stadium,"Ireland, New Zealand",New Zealand,normal,8 wickets,20,Ireland,bat,SFM Devine,"S Redfern, S George",RB Richardson,T20,female
1150551,2018-11-18,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet","England, West Indies",West Indies,normal,4 wickets,20,West Indies,field,DJS Dottin,"Nitin Menon, Kim Cotton",GF Labrooy,T20,female
1150552,2018-11-18,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet","South Africa, Bangladesh",South Africa,normal,30 runs,20,Bangladesh,field,M Kapp,"JM Williams, SJ Nogajski",GF Labrooy,T20,female
1150553,2018-11-22,Antigua,"Sir Vivian Richards Stadium, North Sound","Australia, West Indies",Australia,normal,71 runs,20,West Indies,field,AJ Healy,"L Rusere, Nitin Menon",GF Labrooy,T20,female
1150554,2018-11-22,Antigua,"Sir Vivian Richards Stadium, North Sound","India, England",England,normal,8 wickets,20,India,bat,AE Jones,"CA Polosak, S George",RB Richardson,T20,female
1150555,2018-11-24,Antigua,"Sir Vivian Richards Stadium, North Sound","England, Australia",Australia,normal,8 wickets,20,England,bat,A Gardner,"L Rusere, S George",RB Richardson,T20,female
1152840,2019-05-05,Cardiff,Sophia Gardens,"England, Pakistan",England,normal,7 wickets,20,Pakistan,bat,EJG Morgan,"MA Gough, AG Wharf",RB Richardson,T20,male
1153317,2018-12-17,Sylhet,Sylhet International Cricket Stadium,"Bangladesh, West Indies",West Indies,normal,8 wickets,20,Bangladesh,bat,SS Cottrell,"Sharfuddoula, Tanvir Ahmed",JJ Crowe,T20,male
1153318,2018-12-20,Dhaka,"Shere Bangla National Stadium, Mirpur","Bangladesh, West Indies",Bangladesh,normal,36 runs,20,West Indies,field,Shakib Al Hasan,"Tanvir Ahmed, Gazi Sohel",JJ Crowe,T20,male
1153319,2018-12-22,Dhaka,"Shere Bangla National Stadium, Mirpur","Bangladesh, West Indies",West Indies,normal,50 runs,20,Bangladesh,field,E Lewis,"Tanvir Ahmed, Masudur Rahman",JJ Crowe,T20,male
1153696,2019-02-06,Wellington,Westpac Stadium,"New Zealand, India",New Zealand,normal,80 runs,20,India,field,TL Seifert,"CM Brown, SB Haig",DC Boon,T20,male
1153697,2019-02-08,Auckland,Eden Park,"New Zealand, India",India,normal,7 wickets,20,New Zealand,bat,KH Pandya,"CM Brown, WR Knights",DC Boon,T20,male
1153698,2019-02-10,Hamilton,Seddon Park,"New Zealand, India",New Zealand,normal,4 runs,20,India,field,C Munro,"SB Haig, WR Knights",DC Boon,T20,male
1153843,2019-01-11,Auckland,Eden Park,"New Zealand, Sri Lanka",New Zealand,normal,35 runs,20,Sri Lanka,field,DAJ Bracewell,"SB Haig, WR Knights",RB Richardson,T20,male
1153858,2019-02-06,Wellington,Westpac Stadium,"New Zealand, India",New Zealand,normal,23 runs,20,India,field,LMM Tahuhu,"BF Bowden, Kim Cotton",GAV Baxter,T20,female
1153859,2019-02-08,Auckland,Eden Park,"New Zealand, India",New Zealand,normal,4 wickets,20,New Zealand,field,SW Bates,"BF Bowden, A Mehrotra",GAV Baxter,T20,female
1153860,2019-02-10,Hamilton,Seddon Park,"New Zealand, India",New Zealand,normal,2 runs,20,New Zealand,bat,SFM Devine,"Kim Cotton, A Mehrotra",GAV Baxter,T20,female
1156216,2018-09-28,Trinidad,"Brian Lara Stadium, Tarouba","South Africa, West Indies",West Indies,normal,9 wickets,20,West Indies,field,A Mohammed,"JS Wilson, Zahid Bassarath",Reon King,T20,female
1156218,2018-10-04,Trinidad,"Brian Lara Stadium, Tarouba","West Indies, South Africa",South Africa,normal,8 wickets,20,South Africa,field,L Wolvaardt,"JM Williams, Zahid Bassarath",Reon King,T20,female
1156219,2018-10-06,Trinidad,"Brian Lara Stadium, Tarouba","West Indies, South Africa",South Africa,normal,3 wickets,20,South Africa,field,L Lee,"JS Wilson, JM Williams",Reon King,T20,female
1157372,2018-10-24,Abu Dhabi,Sheikh Zayed Stadium,"Pakistan, Australia",Pakistan,normal,66 runs,20,Australia,field,Imad Wasim,"Shozab Raza, Ahsan Raza",RS Madugalle,T20,male
1157373,2018-10-26,Dubai,Dubai International Cricket Stadium,"Pakistan, Australia",Pakistan,normal,11 runs,20,Pakistan,bat,Imad Wasim,"Asif Yaqoob, Ahsan Raza",RS Madugalle,T20,male
1157374,2018-10-28,Dubai,Dubai International Cricket Stadium,"Pakistan, Australia",Pakistan,normal,33 runs,20,Pakistan,bat,Shadab Khan,"Shozab Raza, Rashid Riaz",RS Madugalle,T20,male
1157375,2018-10-31,Abu Dhabi,Sheikh Zayed Stadium,"Pakistan, New Zealand",Pakistan,normal,2 runs,20,Pakistan,bat,Mohammad Hafeez,"Asif Yaqoob, Shozab Raza",J Srinath,T20,male
1157376,2018-11-02,Dubai,Dubai International Cricket Stadium,"New Zealand, Pakistan",Pakistan,normal,6 wickets,20,New Zealand,bat,Shaheen Shah Afridi,"Shozab Raza, Rashid Riaz",J Srinath,T20,male
1157377,2018-11-04,Dubai,Dubai International Cricket Stadium,"Pakistan, New Zealand",Pakistan,normal,47 runs,20,Pakistan,bat,Babar Azam,"Asif Yaqoob, Rashid Riaz",J Srinath,T20,male
1157710,2018-09-21,Colombo,Colts Cricket Club Ground,"Sri Lanka, India",Null,no result,Null,20,India,field,Null,"RR Wimalasiri, PN Udawatta",GF Labrooy,T20,female
1157711,2018-09-22,Null,Colombo Cricket Club Ground,"Sri Lanka, India",India,normal,5 wickets,20,India,field,Null,"RMPJ Rambukwella, LE Hannibal",GF Labrooy,T20,female
1157712,2018-09-24,Null,Colombo Cricket Club Ground,"Sri Lanka, India",India,normal,7 wickets,20,India,field,Null,"JWHD Boteju, REJ Martinesz",GF Labrooy,T20,female
1157713,2018-09-25,FTZ Sports Complex,Chilaw Marians Cricket Club Ground,"India, Sri Lanka",India,normal,51 runs,20,Sri Lanka,field,Null,"RR Wimalasiri, RMPJ Rambukwella",GF Labrooy,T20,female
1157759,2018-11-04,Kolkata,Eden Gardens,"West Indies, India",India,normal,5 wickets,20,India,field,Kuldeep Yadav,"C Shamshuddin, CK Nandan",BC Broad,T20,male
1157760,2018-11-06,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,"India, West Indies",India,normal,71 runs,20,West Indies,field,RG Sharma,"AK Chaudhary, CK Nandan",BC Broad,T20,male
1157761,2018-11-11,Chennai,"MA Chidambaram Stadium, Chepauk","West Indies, India",India,normal,6 wickets,20,West Indies,bat,S Dhawan,"C Shamshuddin, AK Chaudhary",BC Broad,T20,male
